center,left,right,steering,throttle,brake,speed
IMG/center_2017_02_05_20_25_16_152.jpg, IMG/left_2017_02_05_20_25_16_152.jpg, IMG/right_2017_02_05_20_25_16_152.jpg, 0, 1, 0, 30.18985
IMG/center_2017_02_05_20_25_16_261.jpg, IMG/left_2017_02_05_20_25_16_261.jpg, IMG/right_2017_02_05_20_25_16_261.jpg, -0.3267871, 1, 0, 30.16866
IMG/center_2017_02_05_20_25_16_368.jpg, IMG/left_2017_02_05_20_25_16_368.jpg, IMG/right_2017_02_05_20_25_16_368.jpg, -0.03191721, 1, 0, 30.19055
IMG/center_2017_02_05_20_25_16_469.jpg, IMG/left_2017_02_05_20_25_16_469.jpg, IMG/right_2017_02_05_20_25_16_469.jpg, -0.089118, 1, 0, 30.18997
IMG/center_2017_02_05_20_25_16_571.jpg, IMG/left_2017_02_05_20_25_16_571.jpg, IMG/right_2017_02_05_20_25_16_571.jpg, -0.117477, 1, 0, 30.19063
IMG/center_2017_02_05_20_25_16_687.jpg, IMG/left_2017_02_05_20_25_16_687.jpg, IMG/right_2017_02_05_20_25_16_687.jpg, -0.05261099, 1, 0, 30.19016
IMG/center_2017_02_05_20_25_16_808.jpg, IMG/left_2017_02_05_20_25_16_808.jpg, IMG/right_2017_02_05_20_25_16_808.jpg, -0.4149719, 1, 0, 30.15527
IMG/center_2017_02_05_20_25_16_943.jpg, IMG/left_2017_02_05_20_25_16_943.jpg, IMG/right_2017_02_05_20_25_16_943.jpg, -0.01307988, 1, 0, 30.18894
IMG/center_2017_02_05_20_25_17_056.jpg, IMG/left_2017_02_05_20_25_17_056.jpg, IMG/right_2017_02_05_20_25_17_056.jpg, -0.1595639, 1, 0, 30.18743
IMG/center_2017_02_05_20_25_17_165.jpg, IMG/left_2017_02_05_20_25_17_165.jpg, IMG/right_2017_02_05_20_25_17_165.jpg, 0, 1, 0, 30.18982
IMG/center_2017_02_05_20_25_17_282.jpg, IMG/left_2017_02_05_20_25_17_282.jpg, IMG/right_2017_02_05_20_25_17_282.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_25_17_386.jpg, IMG/left_2017_02_05_20_25_17_386.jpg, IMG/right_2017_02_05_20_25_17_386.jpg, 0, 1, 0, 30.19035
IMG/center_2017_02_05_20_25_17_490.jpg, IMG/left_2017_02_05_20_25_17_490.jpg, IMG/right_2017_02_05_20_25_17_490.jpg, -0.163905, 1, 0, 30.18316
IMG/center_2017_02_05_20_25_17_592.jpg, IMG/left_2017_02_05_20_25_17_592.jpg, IMG/right_2017_02_05_20_25_17_592.jpg, -0.2554829, 1, 0, 30.1824
IMG/center_2017_02_05_20_25_17_694.jpg, IMG/left_2017_02_05_20_25_17_694.jpg, IMG/right_2017_02_05_20_25_17_694.jpg, 0, 1, 0, 30.18866
IMG/center_2017_02_05_20_25_17_797.jpg, IMG/left_2017_02_05_20_25_17_797.jpg, IMG/right_2017_02_05_20_25_17_797.jpg, 0, 1, 0, 30.19011
IMG/center_2017_02_05_20_25_17_904.jpg, IMG/left_2017_02_05_20_25_17_904.jpg, IMG/right_2017_02_05_20_25_17_904.jpg, 0, 1, 0, 30.1906
IMG/center_2017_02_05_20_25_18_012.jpg, IMG/left_2017_02_05_20_25_18_012.jpg, IMG/right_2017_02_05_20_25_18_012.jpg, -0.109494, 1, 0, 30.18765
IMG/center_2017_02_05_20_25_18_123.jpg, IMG/left_2017_02_05_20_25_18_123.jpg, IMG/right_2017_02_05_20_25_18_123.jpg, -0.30009, 1, 0, 30.1746
IMG/center_2017_02_05_20_25_18_232.jpg, IMG/left_2017_02_05_20_25_18_232.jpg, IMG/right_2017_02_05_20_25_18_232.jpg, 0, 1, 0, 30.18902
IMG/center_2017_02_05_20_25_18_334.jpg, IMG/left_2017_02_05_20_25_18_334.jpg, IMG/right_2017_02_05_20_25_18_334.jpg, 0, 1, 0, 30.18994
IMG/center_2017_02_05_20_25_18_437.jpg, IMG/left_2017_02_05_20_25_18_437.jpg, IMG/right_2017_02_05_20_25_18_437.jpg, 0, 1, 0, 30.19028
IMG/center_2017_02_05_20_25_18_546.jpg, IMG/left_2017_02_05_20_25_18_546.jpg, IMG/right_2017_02_05_20_25_18_546.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_25_18_654.jpg, IMG/left_2017_02_05_20_25_18_654.jpg, IMG/right_2017_02_05_20_25_18_654.jpg, -0.1496581, 1, 0, 30.18447
IMG/center_2017_02_05_20_25_18_758.jpg, IMG/left_2017_02_05_20_25_18_758.jpg, IMG/right_2017_02_05_20_25_18_758.jpg, -0.1370791, 1, 0, 30.18979
IMG/center_2017_02_05_20_25_18_861.jpg, IMG/left_2017_02_05_20_25_18_861.jpg, IMG/right_2017_02_05_20_25_18_861.jpg, 0, 1, 0, 30.18956
IMG/center_2017_02_05_20_25_18_964.jpg, IMG/left_2017_02_05_20_25_18_964.jpg, IMG/right_2017_02_05_20_25_18_964.jpg, 0, 1, 0, 30.19021
IMG/center_2017_02_05_20_25_19_069.jpg, IMG/left_2017_02_05_20_25_19_069.jpg, IMG/right_2017_02_05_20_25_19_069.jpg, 0, 1, 0, 30.19027
IMG/center_2017_02_05_20_25_19_172.jpg, IMG/left_2017_02_05_20_25_19_172.jpg, IMG/right_2017_02_05_20_25_19_172.jpg, -0.293772, 1, 0, 30.17034
IMG/center_2017_02_05_20_25_19_276.jpg, IMG/left_2017_02_05_20_25_19_276.jpg, IMG/right_2017_02_05_20_25_19_276.jpg, -0.1569298, 1, 0, 30.19137
IMG/center_2017_02_05_20_25_19_383.jpg, IMG/left_2017_02_05_20_25_19_383.jpg, IMG/right_2017_02_05_20_25_19_383.jpg, 0, 1, 0, 30.1907
IMG/center_2017_02_05_20_25_19_503.jpg, IMG/left_2017_02_05_20_25_19_503.jpg, IMG/right_2017_02_05_20_25_19_503.jpg, 0, 1, 0, 30.18989
IMG/center_2017_02_05_20_25_19_610.jpg, IMG/left_2017_02_05_20_25_19_610.jpg, IMG/right_2017_02_05_20_25_19_610.jpg, 0, 1, 0, 30.18984
IMG/center_2017_02_05_20_25_19_718.jpg, IMG/left_2017_02_05_20_25_19_718.jpg, IMG/right_2017_02_05_20_25_19_718.jpg, -0.102126, 1, 0, 30.18741
IMG/center_2017_02_05_20_25_19_824.jpg, IMG/left_2017_02_05_20_25_19_824.jpg, IMG/right_2017_02_05_20_25_19_824.jpg, -0.3082888, 1, 0, 30.16983
IMG/center_2017_02_05_20_25_19_946.jpg, IMG/left_2017_02_05_20_25_19_946.jpg, IMG/right_2017_02_05_20_25_19_946.jpg, 0, 1, 0, 30.18835
IMG/center_2017_02_05_20_25_20_055.jpg, IMG/left_2017_02_05_20_25_20_055.jpg, IMG/right_2017_02_05_20_25_20_055.jpg, 0, 1, 0, 30.18985
IMG/center_2017_02_05_20_25_20_164.jpg, IMG/left_2017_02_05_20_25_20_164.jpg, IMG/right_2017_02_05_20_25_20_164.jpg, 0, 1, 0, 30.18998
IMG/center_2017_02_05_20_25_20_267.jpg, IMG/left_2017_02_05_20_25_20_267.jpg, IMG/right_2017_02_05_20_25_20_267.jpg, 0.05459404, 1, 0, 30.18928
IMG/center_2017_02_05_20_25_20_370.jpg, IMG/left_2017_02_05_20_25_20_370.jpg, IMG/right_2017_02_05_20_25_20_370.jpg, 0.1357108, 1, 0, 30.18769
IMG/center_2017_02_05_20_25_20_475.jpg, IMG/left_2017_02_05_20_25_20_475.jpg, IMG/right_2017_02_05_20_25_20_475.jpg, 0, 1, 0, 30.18886
IMG/center_2017_02_05_20_25_20_581.jpg, IMG/left_2017_02_05_20_25_20_581.jpg, IMG/right_2017_02_05_20_25_20_581.jpg, 0, 1, 0, 30.1905
IMG/center_2017_02_05_20_25_20_683.jpg, IMG/left_2017_02_05_20_25_20_683.jpg, IMG/right_2017_02_05_20_25_20_683.jpg, 0, 1, 0, 30.18863
IMG/center_2017_02_05_20_25_20_791.jpg, IMG/left_2017_02_05_20_25_20_791.jpg, IMG/right_2017_02_05_20_25_20_791.jpg, 0, 1, 0, 30.19084
IMG/center_2017_02_05_20_25_20_893.jpg, IMG/left_2017_02_05_20_25_20_893.jpg, IMG/right_2017_02_05_20_25_20_893.jpg, 0, 1, 0, 30.19061
IMG/center_2017_02_05_20_25_21_000.jpg, IMG/left_2017_02_05_20_25_21_000.jpg, IMG/right_2017_02_05_20_25_21_000.jpg, 0, 1, 0, 30.19063
IMG/center_2017_02_05_20_25_21_103.jpg, IMG/left_2017_02_05_20_25_21_103.jpg, IMG/right_2017_02_05_20_25_21_103.jpg, 0, 1, 0, 30.18953
IMG/center_2017_02_05_20_25_21_211.jpg, IMG/left_2017_02_05_20_25_21_211.jpg, IMG/right_2017_02_05_20_25_21_211.jpg, 0, 1, 0, 30.19038
IMG/center_2017_02_05_20_25_21_314.jpg, IMG/left_2017_02_05_20_25_21_314.jpg, IMG/right_2017_02_05_20_25_21_314.jpg, 0, 1, 0, 30.19027
IMG/center_2017_02_05_20_25_21_419.jpg, IMG/left_2017_02_05_20_25_21_419.jpg, IMG/right_2017_02_05_20_25_21_419.jpg, 0, 1, 0, 30.19072
IMG/center_2017_02_05_20_25_21_524.jpg, IMG/left_2017_02_05_20_25_21_524.jpg, IMG/right_2017_02_05_20_25_21_524.jpg, -0.0277859, 1, 0, 30.19012
IMG/center_2017_02_05_20_25_21_631.jpg, IMG/left_2017_02_05_20_25_21_631.jpg, IMG/right_2017_02_05_20_25_21_631.jpg, -0.3239969, 1, 0, 30.16483
IMG/center_2017_02_05_20_25_21_732.jpg, IMG/left_2017_02_05_20_25_21_732.jpg, IMG/right_2017_02_05_20_25_21_732.jpg, -0.1899092, 1, 0, 30.19022
IMG/center_2017_02_05_20_25_21_833.jpg, IMG/left_2017_02_05_20_25_21_833.jpg, IMG/right_2017_02_05_20_25_21_833.jpg, -0.02920192, 1, 0, 30.1893
IMG/center_2017_02_05_20_25_21_941.jpg, IMG/left_2017_02_05_20_25_21_941.jpg, IMG/right_2017_02_05_20_25_21_941.jpg, -0.2042819, 1, 0, 30.18721
IMG/center_2017_02_05_20_25_22_043.jpg, IMG/left_2017_02_05_20_25_22_043.jpg, IMG/right_2017_02_05_20_25_22_043.jpg, 0, 1, 0, 30.18893
IMG/center_2017_02_05_20_25_22_147.jpg, IMG/left_2017_02_05_20_25_22_147.jpg, IMG/right_2017_02_05_20_25_22_147.jpg, 0, 1, 0, 30.19018
IMG/center_2017_02_05_20_25_22_254.jpg, IMG/left_2017_02_05_20_25_22_254.jpg, IMG/right_2017_02_05_20_25_22_254.jpg, -0.1184101, 1, 0, 30.18765
IMG/center_2017_02_05_20_25_22_366.jpg, IMG/left_2017_02_05_20_25_22_366.jpg, IMG/right_2017_02_05_20_25_22_366.jpg, -0.3940051, 1, 0, 30.16311
IMG/center_2017_02_05_20_25_22_473.jpg, IMG/left_2017_02_05_20_25_22_473.jpg, IMG/right_2017_02_05_20_25_22_473.jpg, -0.1043521, 1, 0, 30.19232
IMG/center_2017_02_05_20_25_22_601.jpg, IMG/left_2017_02_05_20_25_22_601.jpg, IMG/right_2017_02_05_20_25_22_601.jpg, 0, 1, 0, 30.19001
IMG/center_2017_02_05_20_25_22_714.jpg, IMG/left_2017_02_05_20_25_22_714.jpg, IMG/right_2017_02_05_20_25_22_714.jpg, -0.2249249, 1, 0, 30.17924
IMG/center_2017_02_05_20_25_22_817.jpg, IMG/left_2017_02_05_20_25_22_817.jpg, IMG/right_2017_02_05_20_25_22_817.jpg, 0, 1, 0, 30.18947
IMG/center_2017_02_05_20_25_22_934.jpg, IMG/left_2017_02_05_20_25_22_934.jpg, IMG/right_2017_02_05_20_25_22_934.jpg, 0, 1, 0, 30.19022
IMG/center_2017_02_05_20_25_23_034.jpg, IMG/left_2017_02_05_20_25_23_034.jpg, IMG/right_2017_02_05_20_25_23_034.jpg, -0.104604, 1, 0, 30.18818
IMG/center_2017_02_05_20_25_23_137.jpg, IMG/left_2017_02_05_20_25_23_137.jpg, IMG/right_2017_02_05_20_25_23_137.jpg, -0.2871932, 1, 0, 30.17796
IMG/center_2017_02_05_20_25_23_240.jpg, IMG/left_2017_02_05_20_25_23_240.jpg, IMG/right_2017_02_05_20_25_23_240.jpg, 0, 1, 0, 30.18857
IMG/center_2017_02_05_20_25_23_342.jpg, IMG/left_2017_02_05_20_25_23_342.jpg, IMG/right_2017_02_05_20_25_23_342.jpg, 0, 1, 0, 30.18996
IMG/center_2017_02_05_20_25_23_453.jpg, IMG/left_2017_02_05_20_25_23_453.jpg, IMG/right_2017_02_05_20_25_23_453.jpg, 0, 1, 0, 30.19024
IMG/center_2017_02_05_20_25_23_557.jpg, IMG/left_2017_02_05_20_25_23_557.jpg, IMG/right_2017_02_05_20_25_23_557.jpg, -0.1962871, 1, 0, 30.18068
IMG/center_2017_02_05_20_25_23_662.jpg, IMG/left_2017_02_05_20_25_23_662.jpg, IMG/right_2017_02_05_20_25_23_662.jpg, -0.2469449, 1, 0, 30.18452
IMG/center_2017_02_05_20_25_23_765.jpg, IMG/left_2017_02_05_20_25_23_765.jpg, IMG/right_2017_02_05_20_25_23_765.jpg, 0, 1, 0, 30.18817
IMG/center_2017_02_05_20_25_23_866.jpg, IMG/left_2017_02_05_20_25_23_866.jpg, IMG/right_2017_02_05_20_25_23_866.jpg, 0, 1, 0, 30.19006
IMG/center_2017_02_05_20_25_23_968.jpg, IMG/left_2017_02_05_20_25_23_968.jpg, IMG/right_2017_02_05_20_25_23_968.jpg, 0, 1, 0, 30.19028
IMG/center_2017_02_05_20_25_24_076.jpg, IMG/left_2017_02_05_20_25_24_076.jpg, IMG/right_2017_02_05_20_25_24_076.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_25_24_184.jpg, IMG/left_2017_02_05_20_25_24_184.jpg, IMG/right_2017_02_05_20_25_24_184.jpg, 0, 1, 0, 30.19022
IMG/center_2017_02_05_20_25_24_285.jpg, IMG/left_2017_02_05_20_25_24_285.jpg, IMG/right_2017_02_05_20_25_24_285.jpg, 0, 1, 0, 30.19026
IMG/center_2017_02_05_20_25_24_407.jpg, IMG/left_2017_02_05_20_25_24_407.jpg, IMG/right_2017_02_05_20_25_24_407.jpg, 0, 1, 0, 30.19035
IMG/center_2017_02_05_20_25_24_512.jpg, IMG/left_2017_02_05_20_25_24_512.jpg, IMG/right_2017_02_05_20_25_24_512.jpg, 0, 1, 0, 30.18956
IMG/center_2017_02_05_20_25_24_613.jpg, IMG/left_2017_02_05_20_25_24_613.jpg, IMG/right_2017_02_05_20_25_24_613.jpg, 0, 1, 0, 30.19179
IMG/center_2017_02_05_20_25_24_715.jpg, IMG/left_2017_02_05_20_25_24_715.jpg, IMG/right_2017_02_05_20_25_24_715.jpg, 0, 1, 0, 30.18979
IMG/center_2017_02_05_20_25_24_816.jpg, IMG/left_2017_02_05_20_25_24_816.jpg, IMG/right_2017_02_05_20_25_24_816.jpg, 0, 1, 0, 30.19043
IMG/center_2017_02_05_20_25_24_916.jpg, IMG/left_2017_02_05_20_25_24_916.jpg, IMG/right_2017_02_05_20_25_24_916.jpg, -0.1390382, 1, 0, 30.18538
IMG/center_2017_02_05_20_25_25_022.jpg, IMG/left_2017_02_05_20_25_25_022.jpg, IMG/right_2017_02_05_20_25_25_022.jpg, 0, 1, 0, 30.18987
IMG/center_2017_02_05_20_25_25_127.jpg, IMG/left_2017_02_05_20_25_25_127.jpg, IMG/right_2017_02_05_20_25_25_127.jpg, 0, 1, 0, 30.19003
IMG/center_2017_02_05_20_25_25_229.jpg, IMG/left_2017_02_05_20_25_25_229.jpg, IMG/right_2017_02_05_20_25_25_229.jpg, 0, 1, 0, 30.19007
IMG/center_2017_02_05_20_25_25_331.jpg, IMG/left_2017_02_05_20_25_25_331.jpg, IMG/right_2017_02_05_20_25_25_331.jpg, -0.1127309, 1, 0, 30.18663
IMG/center_2017_02_05_20_25_25_455.jpg, IMG/left_2017_02_05_20_25_25_455.jpg, IMG/right_2017_02_05_20_25_25_455.jpg, -0.06182689, 1, 0, 30.18949
IMG/center_2017_02_05_20_25_25_577.jpg, IMG/left_2017_02_05_20_25_25_577.jpg, IMG/right_2017_02_05_20_25_25_577.jpg, 0, 1, 0, 30.18984
IMG/center_2017_02_05_20_25_25_682.jpg, IMG/left_2017_02_05_20_25_25_682.jpg, IMG/right_2017_02_05_20_25_25_682.jpg, 0, 1, 0, 30.19017
IMG/center_2017_02_05_20_25_25_785.jpg, IMG/left_2017_02_05_20_25_25_785.jpg, IMG/right_2017_02_05_20_25_25_785.jpg, 0.2291279, 1, 0, 30.1756
IMG/center_2017_02_05_20_25_25_886.jpg, IMG/left_2017_02_05_20_25_25_886.jpg, IMG/right_2017_02_05_20_25_25_886.jpg, 0.1891378, 1, 0, 30.18873
IMG/center_2017_02_05_20_25_25_991.jpg, IMG/left_2017_02_05_20_25_25_991.jpg, IMG/right_2017_02_05_20_25_25_991.jpg, 0, 1, 0, 30.18922
IMG/center_2017_02_05_20_25_26_097.jpg, IMG/left_2017_02_05_20_25_26_097.jpg, IMG/right_2017_02_05_20_25_26_097.jpg, 0.104547, 1, 0, 30.18954
IMG/center_2017_02_05_20_25_26_197.jpg, IMG/left_2017_02_05_20_25_26_197.jpg, IMG/right_2017_02_05_20_25_26_197.jpg, 0.1583732, 1, 0, 30.1891
IMG/center_2017_02_05_20_25_26_300.jpg, IMG/left_2017_02_05_20_25_26_300.jpg, IMG/right_2017_02_05_20_25_26_300.jpg, 0, 1, 0, 30.19011
IMG/center_2017_02_05_20_25_26_406.jpg, IMG/left_2017_02_05_20_25_26_406.jpg, IMG/right_2017_02_05_20_25_26_406.jpg, 0, 1, 0, 30.1907
IMG/center_2017_02_05_20_25_26_509.jpg, IMG/left_2017_02_05_20_25_26_509.jpg, IMG/right_2017_02_05_20_25_26_509.jpg, 0, 1, 0, 30.19078
IMG/center_2017_02_05_20_25_26_610.jpg, IMG/left_2017_02_05_20_25_26_610.jpg, IMG/right_2017_02_05_20_25_26_610.jpg, 0, 1, 0, 30.19081
IMG/center_2017_02_05_20_25_26_717.jpg, IMG/left_2017_02_05_20_25_26_717.jpg, IMG/right_2017_02_05_20_25_26_717.jpg, 0, 1, 0, 30.19033
IMG/center_2017_02_05_20_25_26_821.jpg, IMG/left_2017_02_05_20_25_26_821.jpg, IMG/right_2017_02_05_20_25_26_821.jpg, 0, 1, 0, 30.19052
IMG/center_2017_02_05_20_25_26_927.jpg, IMG/left_2017_02_05_20_25_26_927.jpg, IMG/right_2017_02_05_20_25_26_927.jpg, 0, 1, 0, 30.18983
IMG/center_2017_02_05_20_25_27_029.jpg, IMG/left_2017_02_05_20_25_27_029.jpg, IMG/right_2017_02_05_20_25_27_029.jpg, 0, 1, 0, 30.19019
IMG/center_2017_02_05_20_25_27_129.jpg, IMG/left_2017_02_05_20_25_27_129.jpg, IMG/right_2017_02_05_20_25_27_129.jpg, 0, 1, 0, 30.19034
IMG/center_2017_02_05_20_25_27_233.jpg, IMG/left_2017_02_05_20_25_27_233.jpg, IMG/right_2017_02_05_20_25_27_233.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_25_27_336.jpg, IMG/left_2017_02_05_20_25_27_336.jpg, IMG/right_2017_02_05_20_25_27_336.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_25_27_438.jpg, IMG/left_2017_02_05_20_25_27_438.jpg, IMG/right_2017_02_05_20_25_27_438.jpg, -0.175245, 1, 0, 30.18139
IMG/center_2017_02_05_20_25_27_543.jpg, IMG/left_2017_02_05_20_25_27_543.jpg, IMG/right_2017_02_05_20_25_27_543.jpg, -0.3571381, 1, 0, 30.16495
IMG/center_2017_02_05_20_25_27_647.jpg, IMG/left_2017_02_05_20_25_27_647.jpg, IMG/right_2017_02_05_20_25_27_647.jpg, -0.04394102, 1, 0, 30.18909
IMG/center_2017_02_05_20_25_27_754.jpg, IMG/left_2017_02_05_20_25_27_754.jpg, IMG/right_2017_02_05_20_25_27_754.jpg, -0.222336, 1, 0, 30.18477
IMG/center_2017_02_05_20_25_27_857.jpg, IMG/left_2017_02_05_20_25_27_857.jpg, IMG/right_2017_02_05_20_25_27_857.jpg, 0, 1, 0, 30.18912
IMG/center_2017_02_05_20_25_27_961.jpg, IMG/left_2017_02_05_20_25_27_961.jpg, IMG/right_2017_02_05_20_25_27_961.jpg, 0, 1, 0, 30.18998
IMG/center_2017_02_05_20_25_28_069.jpg, IMG/left_2017_02_05_20_25_28_069.jpg, IMG/right_2017_02_05_20_25_28_069.jpg, -0.212199, 1, 0, 30.17968
IMG/center_2017_02_05_20_25_28_174.jpg, IMG/left_2017_02_05_20_25_28_174.jpg, IMG/right_2017_02_05_20_25_28_174.jpg, -0.339948, 1, 0, 30.17424
IMG/center_2017_02_05_20_25_28_280.jpg, IMG/left_2017_02_05_20_25_28_280.jpg, IMG/right_2017_02_05_20_25_28_280.jpg, -0.1786682, 1, 0, 30.19066
IMG/center_2017_02_05_20_25_28_410.jpg, IMG/left_2017_02_05_20_25_28_410.jpg, IMG/right_2017_02_05_20_25_28_410.jpg, -0.5693493, 1, 0, 30.14355
IMG/center_2017_02_05_20_25_28_514.jpg, IMG/left_2017_02_05_20_25_28_514.jpg, IMG/right_2017_02_05_20_25_28_514.jpg, -0.3012843, 1, 0, 30.19389
IMG/center_2017_02_05_20_25_28_616.jpg, IMG/left_2017_02_05_20_25_28_616.jpg, IMG/right_2017_02_05_20_25_28_616.jpg, 0, 1, 0, 30.18689
IMG/center_2017_02_05_20_25_28_723.jpg, IMG/left_2017_02_05_20_25_28_723.jpg, IMG/right_2017_02_05_20_25_28_723.jpg, -0.03148806, 1, 0, 30.1922
IMG/center_2017_02_05_20_25_28_829.jpg, IMG/left_2017_02_05_20_25_28_829.jpg, IMG/right_2017_02_05_20_25_28_829.jpg, 0, 1, 0, 30.18994
IMG/center_2017_02_05_20_25_28_930.jpg, IMG/left_2017_02_05_20_25_28_930.jpg, IMG/right_2017_02_05_20_25_28_930.jpg, 0.1111709, 1, 0, 30.18658
IMG/center_2017_02_05_20_25_29_033.jpg, IMG/left_2017_02_05_20_25_29_033.jpg, IMG/right_2017_02_05_20_25_29_033.jpg, 0.1489829, 1, 0, 30.18744
IMG/center_2017_02_05_20_25_29_141.jpg, IMG/left_2017_02_05_20_25_29_141.jpg, IMG/right_2017_02_05_20_25_29_141.jpg, 0, 1, 0, 30.18983
IMG/center_2017_02_05_20_25_29_242.jpg, IMG/left_2017_02_05_20_25_29_242.jpg, IMG/right_2017_02_05_20_25_29_242.jpg, 0, 1, 0, 30.19025
IMG/center_2017_02_05_20_25_29_346.jpg, IMG/left_2017_02_05_20_25_29_346.jpg, IMG/right_2017_02_05_20_25_29_346.jpg, 0, 1, 0, 30.19027
IMG/center_2017_02_05_20_25_29_450.jpg, IMG/left_2017_02_05_20_25_29_450.jpg, IMG/right_2017_02_05_20_25_29_450.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_25_29_556.jpg, IMG/left_2017_02_05_20_25_29_556.jpg, IMG/right_2017_02_05_20_25_29_556.jpg, 0, 1, 0, 30.18979
IMG/center_2017_02_05_20_25_29_663.jpg, IMG/left_2017_02_05_20_25_29_663.jpg, IMG/right_2017_02_05_20_25_29_663.jpg, 0.3214771, 1, 0, 30.16998
IMG/center_2017_02_05_20_25_29_768.jpg, IMG/left_2017_02_05_20_25_29_768.jpg, IMG/right_2017_02_05_20_25_29_768.jpg, 0.02671802, 1, 0, 30.18936
IMG/center_2017_02_05_20_25_29_873.jpg, IMG/left_2017_02_05_20_25_29_873.jpg, IMG/right_2017_02_05_20_25_29_873.jpg, 0, 1, 0, 30.18964
IMG/center_2017_02_05_20_25_29_976.jpg, IMG/left_2017_02_05_20_25_29_976.jpg, IMG/right_2017_02_05_20_25_29_976.jpg, 0, 1, 0, 30.19005
IMG/center_2017_02_05_20_25_30_105.jpg, IMG/left_2017_02_05_20_25_30_105.jpg, IMG/right_2017_02_05_20_25_30_105.jpg, 0.165498, 1, 0, 30.18202
IMG/center_2017_02_05_20_25_30_208.jpg, IMG/left_2017_02_05_20_25_30_208.jpg, IMG/right_2017_02_05_20_25_30_208.jpg, 0.1891231, 1, 0, 30.18847
IMG/center_2017_02_05_20_25_30_309.jpg, IMG/left_2017_02_05_20_25_30_309.jpg, IMG/right_2017_02_05_20_25_30_309.jpg, 0, 1, 0, 30.18951
IMG/center_2017_02_05_20_25_30_415.jpg, IMG/left_2017_02_05_20_25_30_415.jpg, IMG/right_2017_02_05_20_25_30_415.jpg, 0, 1, 0, 30.19027
IMG/center_2017_02_05_20_25_30_520.jpg, IMG/left_2017_02_05_20_25_30_520.jpg, IMG/right_2017_02_05_20_25_30_520.jpg, 0, 1, 0, 30.19042
IMG/center_2017_02_05_20_25_30_624.jpg, IMG/left_2017_02_05_20_25_30_624.jpg, IMG/right_2017_02_05_20_25_30_624.jpg, 0, 1, 0, 30.19061
IMG/center_2017_02_05_20_25_30_726.jpg, IMG/left_2017_02_05_20_25_30_726.jpg, IMG/right_2017_02_05_20_25_30_726.jpg, 0, 1, 0, 30.19062
IMG/center_2017_02_05_20_25_30_826.jpg, IMG/left_2017_02_05_20_25_30_826.jpg, IMG/right_2017_02_05_20_25_30_826.jpg, 0, 1, 0, 30.19106
IMG/center_2017_02_05_20_25_30_931.jpg, IMG/left_2017_02_05_20_25_30_931.jpg, IMG/right_2017_02_05_20_25_30_931.jpg, 0, 1, 0, 30.19043
IMG/center_2017_02_05_20_25_31_060.jpg, IMG/left_2017_02_05_20_25_31_060.jpg, IMG/right_2017_02_05_20_25_31_060.jpg, 0.2726641, 1, 0, 30.17196
IMG/center_2017_02_05_20_25_31_173.jpg, IMG/left_2017_02_05_20_25_31_173.jpg, IMG/right_2017_02_05_20_25_31_173.jpg, 0, 1, 0, 30.18883
IMG/center_2017_02_05_20_25_31_274.jpg, IMG/left_2017_02_05_20_25_31_274.jpg, IMG/right_2017_02_05_20_25_31_274.jpg, 0, 1, 0, 30.18998
IMG/center_2017_02_05_20_25_31_377.jpg, IMG/left_2017_02_05_20_25_31_377.jpg, IMG/right_2017_02_05_20_25_31_377.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_25_31_481.jpg, IMG/left_2017_02_05_20_25_31_481.jpg, IMG/right_2017_02_05_20_25_31_481.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_25_31_586.jpg, IMG/left_2017_02_05_20_25_31_586.jpg, IMG/right_2017_02_05_20_25_31_586.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_25_31_696.jpg, IMG/left_2017_02_05_20_25_31_696.jpg, IMG/right_2017_02_05_20_25_31_696.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_25_31_801.jpg, IMG/left_2017_02_05_20_25_31_801.jpg, IMG/right_2017_02_05_20_25_31_801.jpg, 0, 1, 0, 30.1901
IMG/center_2017_02_05_20_25_31_907.jpg, IMG/left_2017_02_05_20_25_31_907.jpg, IMG/right_2017_02_05_20_25_31_907.jpg, -0.03908998, 1, 0, 30.18953
IMG/center_2017_02_05_20_25_32_012.jpg, IMG/left_2017_02_05_20_25_32_012.jpg, IMG/right_2017_02_05_20_25_32_012.jpg, -0.2268121, 1, 0, 30.17729
IMG/center_2017_02_05_20_25_32_117.jpg, IMG/left_2017_02_05_20_25_32_117.jpg, IMG/right_2017_02_05_20_25_32_117.jpg, 0, 1, 0, 30.18866
IMG/center_2017_02_05_20_25_32_220.jpg, IMG/left_2017_02_05_20_25_32_220.jpg, IMG/right_2017_02_05_20_25_32_220.jpg, -0.186729, 1, 0, 30.18302
